,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,1896,Dcover Jcover-fuzz,time(Seconds):,2514,Jcover test verification on,time(Seconds):,3614
GROUP,PACKAGE,CLASS,@Service,@Controller,Info,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage
nacos-client 1.1.0,com.alibaba.nacos.client.config.filter.impl,ConfigFilterChainManager.VirtualFilterChain,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,3,6,0.6666666666666666
nacos-client 1.1.0,com.alibaba.nacos.client.config.filter.impl,ConfigFilterChainManager,,,,15,2,0.11764705882352941,15,2,0.11764705882352941,8,9,0.5294117647058824
nacos-client 1.1.0,com.alibaba.nacos.client.config.filter.impl,ConfigResponse,,,,0,17,1.0,0,17,1.0,0,17,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.filter.impl,ConfigRequest,,,,0,17,1.0,0,17,1.0,0,17,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.filter.impl,ConfigContext,,,,2,3,0.6,2,3,0.6,0,5,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,Balancer,,,,12,5,0.29411764705882354,12,5,0.29411764705882354,17,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,Balancer.RandomByWeight,n/a,n/a,Could not find file,6,3,0.3333333333333333,6,3,0.3333333333333333,9,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,EventDispatcher.new ThreadFactory() {...},n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,ProtectMode,,,,0,6,1.0,0,6,1.0,0,6,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,PushReceiver,,,,18,10,0.35714285714285715,18,10,0.35714285714285715,28,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,EventDispatcher,,,,30,10,0.25,30,10,0.25,40,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,HostReactor.UpdateTask,n/a,n/a,Could not find file,15,5,0.25,15,5,0.25,20,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,HostReactor,,,,86,46,0.3484848484848485,86,46,0.3484848484848485,132,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,HostReactor.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,PushReceiver.PushPacket,n/a,n/a,Could not find file,0,1,1.0,0,1,1.0,1,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,EventDispatcher.Notifier,n/a,n/a,Could not find file,16,2,0.1111111111111111,16,2,0.1111111111111111,18,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.core,PushReceiver.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.logging.logback,LogbackNacosLogging,,,,5,5,0.5,5,5,0.5,5,5,0.5
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,IoUtils,,,,72,16,0.18181818181818182,88,0,0.0,56,32,0.36363636363636365
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,RandomUtils,,,,11,3,0.21428571428571427,14,0,0.0,14,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Runnable() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,4,1,0.2
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,0,2,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,0,2,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,0,2,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,0,4,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,0,4,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils.new Callable() {...},n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,0,4,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,ThreadLocalRandom.new ThreadLocal() {...},n/a,n/a,Could not find file,0,2,1.0,2,0,0.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,ThreadLocalRandom.new Thread() {...},n/a,n/a,Could not find file,0,4,1.0,4,0,0.0,4,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,Chooser,,,,31,23,0.42592592592592593,54,0,0.0,54,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,ThreadLocalRandom,,,,20,46,0.696969696969697,66,0,0.0,66,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,InitUtils,,,,7,28,0.8,7,28,0.8,1,34,0.9714285714285714
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,GenericPoller,,,,1,6,0.8571428571428571,7,0,0.0,7,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,SignUtil.SigningAlgorithm,n/a,n/a,Could not find file,0,2,1.0,2,0,0.0,0,2,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,CollectionUtils,,,,32,2,0.058823529411764705,32,2,0.058823529411764705,12,22,0.6470588235294118
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,SignUtil,,,,8,6,0.42857142857142855,14,0,0.0,8,6,0.42857142857142855
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,UtilAndComs,,,,0,9,1.0,1,8,0.8888888888888888,9,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,JvmRandom,,,,15,20,0.5714285714285714,35,0,0.0,35,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,Pair,,,,0,6,1.0,6,0,0.0,0,6,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,Chooser.Ref,n/a,n/a,Could not find file,35,17,0.3269230769230769,52,0,0.0,52,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.utils,NetUtils,,,,3,4,0.5714285714285714,3,4,0.5714285714285714,7,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy,,,,165,96,0.367816091954023,141,120,0.45977011494252873,261,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,HttpClient.HttpResult,n/a,n/a,Could not find file,1,5,0.8333333333333334,1,5,0.8333333333333334,6,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy.new Callable() {...},n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy.new Callable() {...},n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy.new Runnable() {...},n/a,n/a,Could not find file,0,3,1.0,0,3,1.0,3,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,NamingProxy.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.net,HttpClient,,,,34,52,0.6046511627906976,34,52,0.6046511627906976,76,10,0.11627906976744186
nacos-client 1.1.0,com.alibaba.nacos.client.logging.log4j2,Log4J2NacosLogging,,,,26,0,0.0,26,0,0.0,26,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.listener.impl,PropertiesListener,,,,11,0,0.0,11,0,0.0,11,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.utils,TenantUtil,,,,1,10,0.9090909090909091,1,10,0.9090909090909091,1,10,0.9090909090909091
nacos-client 1.1.0,com.alibaba.nacos.client.utils,AppNameUtils,,,,10,19,0.6551724137931034,10,19,0.6551724137931034,10,19,0.6551724137931034
nacos-client 1.1.0,com.alibaba.nacos.client.utils,JSONUtils,,,,3,4,0.5714285714285714,7,0,0.0,7,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.utils,ParamUtil.new Callable() {...},n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.utils,StringUtils,,,,49,40,0.449438202247191,74,15,0.16853932584269662,45,44,0.4943820224719101
nacos-client 1.1.0,com.alibaba.nacos.client.utils,ParamUtil,,,,38,43,0.5308641975308642,42,39,0.48148148148148145,42,39,0.48148148148148145
nacos-client 1.1.0,com.alibaba.nacos.client.utils,IPUtil,,,,2,7,0.7777777777777778,3,6,0.6666666666666666,1,8,0.8888888888888888
nacos-client 1.1.0,com.alibaba.nacos.client.utils,EnvUtil,,,,38,4,0.09523809523809523,42,0,0.0,2,40,0.9523809523809523
nacos-client 1.1.0,com.alibaba.nacos.client.utils,LogUtils,,,,9,13,0.5909090909090909,9,13,0.5909090909090909,9,13,0.5909090909090909
nacos-client 1.1.0,com.alibaba.nacos.client.utils,TemplateUtils,,,,13,4,0.23529411764705882,13,4,0.23529411764705882,8,9,0.5294117647058824
nacos-client 1.1.0,com.alibaba.nacos.client.logging,AbstractNacosLogging,,,,2,12,0.8571428571428571,2,12,0.8571428571428571,2,12,0.8571428571428571
nacos-client 1.1.0,com.alibaba.nacos.client.naming.cache,DiskCache,,,,49,13,0.20967741935483872,45,17,0.27419354838709675,12,50,0.8064516129032258
nacos-client 1.1.0,com.alibaba.nacos.client.naming.cache,ConcurrentDiskUtil,,,,82,5,0.05747126436781609,82,5,0.05747126436781609,31,56,0.6436781609195402
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor,,,,4,18,0.8181818181818182,4,18,0.8181818181818182,22,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor.new Runnable() {...},n/a,n/a,Could not find file,10,1,0.09090909090909091,10,1,0.09090909090909091,11,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor.FailoverFileReader,n/a,n/a,Could not find file,37,0,0.0,37,0,0.0,37,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor.DiskFileWriter,n/a,n/a,Could not find file,12,1,0.07692307692307693,12,1,0.07692307692307693,13,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.backups,FailoverReactor.SwitchRefresher,n/a,n/a,Could not find file,23,7,0.23333333333333334,23,7,0.23333333333333334,30,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,ParamUtils,,,,48,14,0.22580645161290322,16,46,0.7419354838709677,23,39,0.6290322580645161
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,SnapShotSwitch,,,,4,2,0.3333333333333333,4,2,0.3333333333333333,1,5,0.8333333333333334
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,MD5,,,,13,24,0.6486486486486487,13,24,0.6486486486486487,6,31,0.8378378378378378
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,JVMUtil,,,,2,7,0.7777777777777778,2,7,0.7777777777777778,2,7,0.7777777777777778
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,ContentUtils,,,,14,10,0.4166666666666667,12,12,0.5,13,11,0.4583333333333333
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,ConcurrentDiskUtil,,,,88,6,0.06382978723404255,88,6,0.06382978723404255,94,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.utils,IOUtils,,,,39,14,0.2641509433962264,39,14,0.2641509433962264,13,40,0.7547169811320755
nacos-client 1.1.0,com.alibaba.nacos.client.naming,NacosNamingService,,,,97,65,0.4012345679012346,97,65,0.4012345679012346,162,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming,NacosNamingMaintainService,,,,63,0,0.0,63,0,0.0,63,0,0.0
nacos-console 1.1.0,com.alibaba.nacos,Nacos,,,,3,0,0.0,3,0,0.0,3,0,0.0
nacos-console 1.1.0,com.alibaba.nacos.console.security,JwtAuthenticationEntryPoint,,,,5,0,0.0,5,0,0.0,0,5,1.0
nacos-console 1.1.0,com.alibaba.nacos.console.security,CustomUserDetailsServiceImpl,true,,,5,0,0.0,5,0,0.0,5,0,0.0
nacos-console 1.1.0,com.alibaba.nacos.console.security,CustomAuthenticationProvider,,,,8,0,0.0,8,0,0.0,6,2,0.25
nacos-console 1.1.0,com.alibaba.nacos.console.security,CustomUserDetails,,,,0,10,1.0,0,10,1.0,0,10,1.0
nacos-console 1.1.0,com.alibaba.nacos.console.filter,JwtAuthenticationTokenFilter,,,,14,3,0.17647058823529413,14,3,0.17647058823529413,17,0,0.0
nacos-console 1.1.0,com.alibaba.nacos.console.config,WebSecurityConfig,,,,18,1,0.05263157894736842,18,1,0.05263157894736842,19,0,0.0
nacos-console 1.1.0,com.alibaba.nacos.console.model,Namespace,,,,0,28,1.0,2,26,0.9285714285714286,0,28,1.0
nacos-console 1.1.0,com.alibaba.nacos.console.model,NamespaceAllInfo,,,,0,8,1.0,0,8,1.0,3,5,0.625
nacos-console 1.1.0,com.alibaba.nacos.console.controller,NamespaceController,,true,,30,0,0.0,30,0,0.0,8,22,0.7333333333333333
nacos-console 1.1.0,com.alibaba.nacos.console.controller,ServerStateController,,,,0,7,1.0,0,7,1.0,0,7,1.0
nacos-console 1.1.0,com.alibaba.nacos.console.controller,AuthController,,,,16,0,0.0,16,0,0.0,4,12,0.75
nacos-console 1.1.0,com.alibaba.nacos.console.controller,HealthController,,,,19,6,0.24,19,6,0.24,25,0,0.0
nacos-console 1.1.0,com.alibaba.nacos.console.utils,PasswordEncoderUtil,,,,3,0,0.0,3,0,0.0,1,2,0.6666666666666666
nacos-console 1.1.0,com.alibaba.nacos.console.utils,JwtTokenUtils,,,,32,7,0.1794871794871795,32,7,0.1794871794871795,30,9,0.23076923076923078
